order_line_id,order_id,order_date,customer_id,customer_segment,country,acquisition_channel,product_category,product_id,quantity,unit_price,currency,discount_pct,shipping_cost,returned,payment_status
OL-0003970,ORD-002377,2026-04-01,CUS-S-00467,Small Business,Spain,Organic,Office,OFF-023,1,57.96,EUR,0,5.16,False,Paid
OL-0003374,ORD-002003,2026-01-17,CUS-C-01112,Consumer,Germany,Email,Office,OFF-011,2,16.98,EUR,0,5.45,False,Paid
OL-0004108,ORD-002455,2026-05-15,CUS-C-00892,Consumer,Spain,Paid Search,Electronics,ELE-014,1,184.55,EUR,0,11.66,False,Pending
OL-0002445,ORD-001453,2026-01-19,CUS-C-00908,Consumer,Spain,Marketplace,Electronics,ELE-022,1,361.49,EUR,0,12.27,False,Paid
OL-0004381,ORD-002620,2026-04-22,CUS-C-00124,Consumer,United States,Email,Home,HOM-019,2,72.51,USD,0,8.51,False,Paid
OL-0001067,ORD-000637,2026-04-01,CUS-C-00464,Consumer,United Kingdom,Organic,Electronics,ELE-022,1,325.36,GBP,0,12.24,False,Paid
OL-0003914,ORD-002340,2026-06-15,CUS-C-01336,Consumer,France,Organic,Electronics,ELE-032,1,530.94,EUR,10,12.62,False,Paid
OL-0005288,ORD-003162,25/04/2026,CUS-S-00373,Small Business,France,Social,Office,OFF-004,4,16.79,EUR,0,5.31,False,Paid
OL-0005388,ORD-003221,2026-06-28,,Consumer,France,Social,Home,HOM-016,2,276.94,EUR,0,6.47,False,Paid
OL-0003499,ORD-002084,30/05/2026,CUS-B-00189,Corporate,United Kingdom,Social,Office,OFF-026,34,18.42,GBP,0,5.12,False,Paid
OL-0002739,ORD-001634,2026-03-10,CUS-C-00654,Consumer,Germany,Organic,Office,OFF-017,2,9.93,EUR,0,3.63,False,Paid
OL-0005053,ORD-003024,2026-06-21,CUS-C-00105,Consumer,Spain,Organic,Home,HOM-029,2,69.75,EUR,0,8.4,False,Paid
OL-0004001,ORD-002395,2026-04-23,CUS-S-00405,Small Business,Germany,Organic,Office,OFF-011,3,18.58,EUR,10,4.85,False,Paid
OL-0001569,ORD-000936,2026-01-01,CUS-S-00159,Small Business,France,Paid Search,Electronics,ELE-015,2,190.56,EUR,20,12.54,False,Pending
OL-0002428,ORD-001443,2026-04-27,CUS-C-01433,Consumer,Spain,Organic,Home,HOM-020,1,56.41,EUR,0,6.88,False,Paid
OL-0003747,ORD-002236,26/06/2026,CUS-C-01234,Consumer,France,Paid Search,Electronics,ELE-002,1,383.02,EUR,10,13.09,False,Paid
OL-0005562,ORD-003329,2026-06-20,CUS-C-00172,Consumer,Germany,Social,Electronics,ELE-014,1,180.08,EUR,20,16.47,False,Paid
OL-0001688,ORD-001009,2026-02-11,CUS-C-00670,Consumer,France,Paid Search,Home,HOM-024,1,83.23,EUR,20,7.83,False,Paid
OL-0000852,ORD-000515,2026-04-24,CUS-C-00377,Consumer,Spain,Marketplace,Home,HOM-004,1,56.87,EUR,10,7.22,False,Paid
OL-0003547,ORD-002114,2026-03-04,,Consumer,Germany,Marketplace,Home,HOM-037,1,140.82,EUR,20,10.14,False,Paid
OL-0000896,ORD-000541,23/04/2026,CUS-C-01382,Consumer,Spain,Social,Electronics,ELE-011,1,1251.02,EUR,0,13.17,False,Paid
OL-0004593,ORD-002745,2026-03-26,CUS-C-01277,Consumer,United Kingdom,Social,Electronics,ELE-029,1,999.5,GBP,10,11.32,False,Paid
OL-0000336,ORD-000204,2026-02-20,CUS-C-00277,Consumer,Germany,Social,Electronics,ELE-025,2,425.57,EUR,15,14.85,False,Paid
OL-0002840,ORD-001694,19/05/2026,,Small Business,Germany,Marketplace,Electronics,ELE-024,1,1057.06,EUR,10,16.7,False,Paid
OL-0003088,ORD-001840,28/01/2026,CUS-B-00122,Corporate,France,Organic,Office,OFF-016,5,9.22,EUR,0,5.29,False,Paid
OL-0004612,ORD-002757,2026-03-26,CUS-S-00050,Small Business,France,Email,Office,OFF-016,3,9.57,EUR,0,4.21,False,Paid
OL-0001349,ORD-000811,11/01/2026,CUS-C-00210,Consumer,Germany,Organic,Electronics,ELE-010,1,1180.92,EUR,5,12.84,False,Paid
OL-0001016,ORD-000610,2026-01-01,CUS-S-00301,Small Business,Germany,Paid Search,Home,HOM-006,1,83.52,EUR,20,8.31,False,Paid
OL-0002817,ORD-001679,2026-05-13,CUS-C-01050,Consumer,Spain,Paid Search,Office,OFF-004,2,16.92,EUR,0,4.9,False,Paid
OL-0001632,ORD-000974,2026-03-03,CUS-C-00170,Consumer,United Kingdom,Organic,Home,HOM-040,1,259.24,GBP,0,5.6,False,Paid
OL-0002490,ORD-001483,2026-03-09,CUS-C-00985,Consumer,France,Social,Electronics,ELE-008,1,1137.48,EUR,10,12.93,False,Paid
OL-0003731,ORD-002227,04/05/2026,CUS-C-01271,Consumer,United States,Organic,Office,OFF-005,1,57.36,USD,0,4.96,False,Paid
OL-0003252,ORD-001937,2026-01-25,CUS-C-00837,Consumer,United Kingdom,Organic,Home,HOM-028,1,277.38,GBP,15,5.78,False,Paid
OL-0005556,ORD-003326,2026-02-13,CUS-C-01078,Consumer,Germany,Organic,Office,OFF-019,3,15.07,EUR,0,6.0,False,Paid
OL-0002071,ORD-001236,18/06/2026,CUS-C-00203,Consumer,Spain,Organic,Electronics,ELE-007,1,472.89,EUR,10,12.8,False,Paid
OL-0004453,ORD-002659,2026-02-03,,Small Business,Spain,Social,Home,HOM-037,1,141.68,EUR,20,6.41,False,Paid
OL-0001349,ORD-000811,11/01/2026,CUS-C-00210,Consumer,Germany,Organic,Electronics,ELE-010,1,1180.92,EUR,5,12.84,False,Paid
OL-0005409,ORD-003236,13/06/2026,CUS-C-01020,Consumer,Germany,Organic,Home,HOM-015,-1,136.48,EUR,15,6.99,True,Refunded
OL-0001636,ORD-000977,2026-03-30,CUS-C-01085,Consumer,Germany,Paid Search,Home,HOM-003,1,168.67,EUR,0,8.34,False,Paid
OL-0004647,ORD-002774,2026-06-02,CUS-S-00199,Small Business,France,Social,Office,OFF-022,7,22.14,EUR,0,4.48,False,Paid
OL-0002480,ORD-001477,2026-04-14,CUS-C-01477,Consumer,Germany,Marketplace,Electronics,ELE-040,1,325.98,EUR,0,12.1,False,Paid
OL-0002266,ORD-001352,2026-01-27,CUS-B-00180,Corporate,France,Email,Office,OFF-027,1,54.27,EUR,0,5.41,False,Paid
OL-0002960,ORD-001759,2026-03-10,CUS-C-00344,Consumer,Germany,Paid Search,Home,HOM-004,3,59.12,EUR,0,7.62,False,Paid
OL-0005324,ORD-003180,2026-06-21,CUS-B-00063,Corporate,Spain,Organic,Home,HOM-009,1,130.84,EUR,10,9.13,False,Paid
OL-0005673,ORD-003399,2026-05-08,CUS-C-00511,Consumer,United States,Marketplace,Home,HOM-037,1,149.43,USD,0,10.89,False,Paid
OL-0003060,ORD-001821,2026-05-10,CUS-C-00056,Consumer,United States,Social,Electronics,ELE-040,1,336.53,USD,20,12.39,False,Paid
OL-0005054,ORD-003024,2026-06-21,CUS-C-00105,Consumer,Spain,Organic,Electronics,ELE-005,1,523.15,EUR,20,13.42,False,Paid
OL-0002142,ORD-001279,22/03/2026,,Consumer,Germany,Email,Electronics,ELE-017,2,832.9,EUR,15,10.65,False,Pending
OL-0005105,ORD-003053,2026-04-26,CUS-C-00925,Consumer,Germany,Paid Search,Home,HOM-023,1,46.58,EUR,0,7.67,False,Paid
OL-0003119,ORD-001856,2026-06-19,CUS-B-00020,Corporate,France,Paid Search,Home,HOM-039,-1,48.06,EUR,0,6.74,True,Refunded
OL-0005189,ORD-003101,2026-01-29,CUS-C-00513,Consumer,France,Email,Office,OFF-002,1,11.89,EUR,0,5.47,False,Paid
OL-0005665,ORD-003395,2026-03-28,CUS-S-00369,Small Business,France,Organic,Home,HOM-028,4,344.36,EUR,0,8.01,False,Paid
OL-0004046,ORD-002421,2026-04-12,CUS-C-00624,Consumer,Spain,Social,Electronics,ELE-001,2,583.78,EUR,0,10.74,False,Paid
OL-0003357,ORD-001993,2026-01-01,CUS-C-00712,Consumer,Spain,Organic,Home,HOM-010,2,144.54,EUR,0,10.34,False,Paid
OL-0002745,ORD-001636,07/04/2026,CUS-S-00322,Small Business,Germany,Paid Search,Office,OFF-026,1,22.07,EUR,20,4.31,False,Paid
OL-0005093,ORD-003046,20/06/2026,CUS-S-00326,Small Business,United States,Organic,Office,OFF-018,1,12.89,USD,0,5.33,False,Paid
OL-0003507,ORD-002090,2026-03-27,CUS-B-00181,Corporate,France,Organic,Home,HOM-038,1,97.26,EUR,10,10.7,False,Paid
OL-0001680,ORD-001004,2026-03-02,CUS-B-00182,Corporate,Spain,Paid Search,Office,OFF-003,2,10.52,EUR,0,3.65,False,Paid
OL-0004250,ORD-002540,2026-05-03,CUS-C-00674,Consumer,United Kingdom,Paid Search,Office,OFF-013,7,41.95,GBP,0,3.16,False,Paid
OL-0003148,ORD-001871,02/05/2026,CUS-C-00949,Consumer,Spain,Organic,Home,HOM-025,1,128.91,EUR,0,7.95,False,Paid
OL-0002295,ORD-001373,2026-04-26,CUS-S-00544,Small Business,France,Organic,Electronics,ELE-010,1,1189.62,EUR,15,15.45,False,Paid
OL-0000581,ORD-000354,28/03/2026,CUS-C-01217,Consumer,Germany,Social,Home,HOM-024,3,79.12,EUR,0,7.16,False,Paid
OL-0001471,ORD-000878,04/06/2026,CUS-S-00492,Small Business,United States,Organic,Electronics,ELE-031,1,238.77,USD,10,15.3,False,Paid
OL-0004800,ORD-002870,2026-03-05,CUS-C-00392,Consumer,Germany,Organic,Office,OFF-018,1,11.67,EUR,0,5.56,False,Paid
OL-0004071,ORD-002435,2026-06-11,CUS-C-00865,Consumer,Germany,Organic,Office,OFF-013,3,51.14,EUR,0,4.91,False,Paid
OL-0005309,ORD-003172,2026-04-27,CUS-C-00370,Consumer,United States,Paid Search,Home,HOM-017,2,51.7,USD,15,7.43,False,Pending
OL-0003344,ORD-001986,2026-04-05,CUS-S-00459,Small Business,France,Organic,Home,HOM-039,2,47.37,EUR,10,7.57,False,Paid
OL-0004993,ORD-002986,2026-03-05,CUS-C-01271,Consumer,Spain,Email,Office,OFF-038,1,58.84,EUR,0,5.55,False,Paid
OL-0004584,ORD-002740,14/05/2026,CUS-C-01328,Consumer,France,Email,Home,HOM-011,2,87.88,EUR,0,9.48,False,Paid
OL-0003673,ORD-002192,2026-05-25,CUS-S-00046,Small Business,Spain,Paid Search,Home,HOM-012,1,130.6,EUR,20,9.13,False,Paid
OL-0000560,ORD-000343,2026-04-09,CUS-C-00943,Consumer,United States,Organic,Home,HOM-005,4,286.59,USD,0,7.74,False,Paid
OL-0005238,ORD-003132,2026-03-01,CUS-S-00465,Small Business,United Kingdom,Paid Search,Electronics,ELE-004,1,868.19,GBP,20,12.43,False,Paid
OL-0005216,ORD-003116,2026-06-23,CUS-S-00479,Small Business,France,Social,Electronics,ELE-030,1,1146.12,EUR,20,15.65,False,Paid
OL-0002850,ORD-001699,2026-06-27,CUS-C-00357,Consumer,France,Email,Office,OFF-001,1,57.23,EUR,0,5.76,False,Paid
OL-0000513,ORD-000317,2026-03-28,CUS-S-00503,Small Business,Germany,Organic,Home,HOM-030,1,129.49,EUR,15,6.46,False,Paid
OL-0004730,ORD-002824,2026-03-14,CUS-S-00419,Small Business,Spain,Organic,Home,HOM-030,2,129.22,EUR,20,10.25,False,Paid
OL-0001082,ORD-000645,2026-06-27,CUS-C-00995,Consumer,Spain,Social,Electronics,ELE-002,1,403.15,EUR,0,10.64,False,Paid
OL-0001665,ORD-000995,2026-06-13,CUS-C-00340,Consumer,Germany,Paid Search,Home,HOM-019,1,63.9,EUR,10,9.77,False,Paid
OL-0001013,ORD-000608,2026-03-16,CUS-C-01045,Consumer,France,Paid Search,Office,OFF-040,7,54.66,EUR,0,4.19,False,Paid
OL-0001932,ORD-001147,10/03/2026,CUS-C-00678,Consumer,Germany,Organic,Office,OFF-015,1,67.47,EUR,0,5.34,False,Pending
OL-0001151,ORD-000687,2026-05-03,CUS-C-01344,Consumer,United States,Organic,Home,HOM-033,1,71.6,USD,0,11.66,False,Pending
OL-0002839,ORD-001693,2026-01-08,CUS-C-00020,Consumer,Germany,Organic,Home,HOM-022,2,68.2,EUR,0,10.64,False,Paid
OL-0000117,ORD-000070,2026-06-25,CUS-C-01228,Consumer,United Kingdom,Social,Office,OFF-026,1,18.37,GBP,0,3.17,False,Paid
OL-0000741,ORD-000446,2026-04-11,CUS-B-00176,Corporate,Spain,Paid Search,Office,OFF-006,2,28.52,EUR,0,4.91,False,Paid
OL-0005762,ORD-003453,08/02/2026,CUS-S-00285,Small Business,France,Social,Home,HOM-035,1,204.51,EUR,10,6.84,False,Paid
OL-0005178,ORD-003094,2026-06-04,CUS-B-00003,Corporate,United States,Email,Home,HOM-040,3,332.45,USD,0,11.36,False,Paid
OL-0003676,ORD-002194,2026-03-15,CUS-C-00505,Consumer,Germany,Email,Electronics,ELE-020,1,450.77,EUR,10,12.93,False,Paid
OL-0000831,ORD-000502,12/06/2026,CUS-C-01429,Consumer,Germany,Marketplace,Home,HOM-003,1,157.08,EUR,25,10.51,False,Paid
OL-0000120,ORD-000073,2026-06-23,CUS-B-00130,Corporate,Spain,Social,Electronics,ELE-003,1,434.44,EUR,10,13.87,False,Pending
OL-0004753,ORD-002836,28/03/2026,CUS-C-00648,Consumer,Germany,Organic,Home,HOM-030,1,127.16,EUR,20,10.74,False,Paid
OL-0005729,ORD-003432,2026-05-20,CUS-S-00219,Small Business,Spain,Organic,Home,HOM-025,1,133.19,EUR,10,9.73,False,Paid
OL-0005682,ORD-003404,27/01/2026,CUS-S-00336,Small Business,Spain,Email,Office,OFF-039,6,20.52,EUR,5,5.54,False,Paid
OL-0004937,ORD-002952,2026-01-02,CUS-C-00795,Consumer,Germany,Organic,Electronics,ELE-008,1,1156.12,EUR,25,14.19,False,Paid
OL-0000636,ORD-000387,2026-03-27,CUS-C-00182,Consumer,France,Organic,Office,OFF-017,2,9.48,EUR,0,5.42,False,Paid
OL-0004466,ORD-002667,2026-01-29,CUS-S-00412,Small Business,Germany,Marketplace,Home,HOM-026,1,199.32,EUR,0,10.63,False,Paid
OL-0004365,ORD-002611,2026-05-11,CUS-C-00501,Consumer,France,Organic,Electronics,ELE-009,1,216.04,EUR,0,15.8,False,Paid
OL-0004143,ORD-002478,2026-05-24,,Consumer,Germany,Organic,Home,HOM-015,1,138.2,EUR,0,9.79,False,Paid
OL-0000992,ORD-000599,2026-06-20,CUS-S-00404,Small Business,Spain,Organic,Home,HOM-031,2,74.86,EUR,0,8.46,False,Paid
OL-0000877,ORD-000529,2026-01-21,CUS-C-00260,Consumer,Spain,Organic,Office,OFF-023,1,54.07,EUR,0,5.76,False,Paid
OL-0004870,ORD-002912,2026-02-18,CUS-C-01120,Consumer,France,Social,Office,OFF-002,1,11.86,EUR,0,3.86,False,Paid
OL-0005316,ORD-003175,2026-01-22,,Consumer,Germany,Marketplace,Home,HOM-040,-1,305.25,EUR,0,8.94,True,Refunded
OL-0005223,ORD-003122,01/02/2026,CUS-S-00495,Small Business,France,Paid Search,Home,HOM-020,1,55.63,EUR,15,6.43,False,Paid
OL-0000005,ORD-000003,19/03/2026,,Consumer,France,Marketplace,Electronics,ELE-028,1,191.89,EUR,10,10.99,False,Paid
OL-0003052,ORD-001816,2026-05-15,CUS-S-00431,Small Business,Spain,Organic,Electronics,ELE-010,1,1149.83,EUR,25,13.07,False,Paid
OL-0003125,ORD-001861,08/02/2026,CUS-C-01078,Consumer,Spain,Paid Search,Home,HOM-033,2,65.11,EUR,0,6.48,False,Paid
OL-0002661,ORD-001585,2026-01-16,CUS-S-00307,Small Business,Germany,Marketplace,Home,HOM-021,1,133.59,EUR,15,10.49,False,Paid
OL-0002492,ORD-001485,01/06/2026,CUS-B-00002,Corporate,Spain,Organic,Office,OFF-006,1,28.02,EUR,0,3.94,False,Paid
OL-0005174,ORD-003093,2026-05-05,CUS-S-00080,Small Business,United States,Organic,Office,OFF-037,8,14.32,USD,0,5.24,False,Paid
OL-0003855,ORD-002301,2026-04-11,CUS-B-00194,Corporate,United Kingdom,Paid Search,Office,OFF-016,4,7.85,GBP,15,3.15,False,Paid
OL-0004934,ORD-002950,01/03/2026,CUS-C-01138,Consumer,Germany,Social,Office,OFF-005,2,51.97,EUR,0,5.76,False,Paid
OL-0004778,ORD-002855,31/03/2026,CUS-B-00045,Corporate,United Kingdom,Organic,Home,HOM-025,1,110.58,GBP,0,7.3,False,Paid
OL-0001716,ORD-001023,2026-04-09,,Consumer,United Kingdom,Social,Electronics,ELE-014,1,160.74,GBP,0,12.29,False,Paid
OL-0001149,ORD-000685,2026-05-07,CUS-S-00469,Small Business,United States,Email,Electronics,ELE-037,2,311.83,USD,10,12.01,False,Paid
OL-0003262,ORD-001945,03/05/2026,CUS-C-01269,Consumer,Germany,Social,Home,HOM-040,1,295.81,EUR,0,8.35,False,Paid
OL-0000575,ORD-000351,2026-02-24,CUS-C-00758,Consumer,Spain,Organic,Home,HOM-006,1,84.88,EUR,0,7.27,False,Paid
OL-0003770,ORD-002255,2026-06-10,CUS-B-00087,Corporate,Spain,Social,Home,HOM-007,1,143.17,EUR,20,9.53,False,Paid
OL-0003737,ORD-002231,2026-06-15,CUS-C-01463,Consumer,United Kingdom,Organic,Home,HOM-023,1,40.03,GBP,0,6.61,False,Pending
OL-0004147,ORD-002480,19/04/2026,CUS-C-00689,Consumer,France,Paid Search,Home,HOM-001,3,250.09,EUR,0,10.52,False,Paid
OL-0000854,ORD-000517,25/06/2026,,Consumer,United Kingdom,Social,Electronics,ELE-031,1,180.23,GBP,10,12.21,False,Paid
OL-0001983,ORD-001181,2026-06-18,,Small Business,United Kingdom,Marketplace,Office,OFF-003,4,9.14,GBP,0,4.64,False,Paid
OL-0002775,ORD-001656,2026-05-09,CUS-B-00186,Corporate,Spain,Organic,Electronics,ELE-014,1,184.07,EUR,20,11.0,False,Paid
OL-0004930,ORD-002949,31/01/2026,CUS-C-00774,Consumer,Spain,Organic,Home,HOM-018,1,47.99,EUR,0,8.97,False,Paid
OL-0005212,ORD-003114,2026-04-18,CUS-S-00287,Small Business,Germany,Organic,Home,HOM-027,1,106.53,EUR,0,8.64,False,Paid
OL-0001167,ORD-000695,2026-03-30,CUS-S-00494,Small Business,Spain,Organic,Electronics,ELE-011,1,1205.95,EUR,25,16.7,False,Paid
OL-0000972,ORD-000586,2026-06-21,CUS-C-01451,Consumer,Spain,Paid Search,Electronics,ELE-025,2,421.45,EUR,0,10.29,False,Paid
OL-0002702,ORD-001610,2026-06-23,CUS-C-00485,Consumer,Spain,Marketplace,Office,OFF-030,1,64.29,EUR,0,4.88,False,Paid
OL-0004496,ORD-002687,2026-01-29,CUS-B-00050,Corporate,Germany,Paid Search,Electronics,ELE-039,1,230.31,EUR,15,13.97,False,Paid
OL-0003848,ORD-002297,27/05/2026,CUS-B-00154,Corporate,Germany,Marketplace,Electronics,ELE-037,1,286.24,EUR,25,12.39,False,Paid
OL-0002369,ORD-001411,2026-06-28,CUS-C-00403,Consumer,France,Organic,Home,HOM-031,2,79.14,EUR,10,8.2,False,Paid
OL-0004116,ORD-002461,07/06/2026,CUS-S-00035,Small Business,France,Paid Search,Office,OFF-009,8,81.38,EUR,0,4.01,False,Paid
OL-0004781,ORD-002856,10/01/2026,CUS-C-00956,Consumer,United Kingdom,Email,Electronics,ELE-010,2,983.96,GBP,20,11.45,False,Paid
OL-0004132,ORD-002470,12/04/2026,CUS-B-00178,Corporate,Spain,Organic,Office,OFF-031,1,56.75,EUR,0,5.35,False,Paid
OL-0002951,ORD-001754,2026-01-09,CUS-B-00158,Corporate,Spain,Organic,Electronics,ELE-007,1,521.48,EUR,10,13.99,False,Paid
OL-0000525,ORD-000324,2026-02-28,CUS-B-00197,Corporate,United Kingdom,Social,Electronics,ELE-023,1,434.64,GBP,15,8.59,False,Paid
OL-0002456,ORD-001459,27/02/2026,CUS-C-01046,Consumer,Spain,Email,Electronics,ELE-003,1,424.05,EUR,25,11.36,False,Paid
OL-0005017,ORD-003001,16/03/2026,CUS-B-00216,Corporate,France,Social,Electronics,ELE-005,1,550.14,EUR,20,12.91,False,Paid
OL-0001842,ORD-001097,2026-03-31,CUS-C-01122,Consumer,United Kingdom,Social,Office,OFF-038,6,51.07,GBP,0,4.86,False,Paid
OL-0000538,ORD-000331,28/01/2026,CUS-B-00034,Corporate,Germany,Organic,Home,HOM-006,-1,83.5,EUR,15,6.59,True,Refunded
OL-0002807,ORD-001674,11/04/2026,CUS-C-00107,Consumer,Germany,Organic,Office,OFF-031,1,58.37,EUR,0,5.52,False,Paid
OL-0005597,ORD-003355,2026-02-06,CUS-C-00642,Consumer,Spain,Social,Office,OFF-002,4,10.65,EUR,0,4.27,False,Paid
OL-0004342,ORD-002599,2026-03-06,CUS-C-01181,Consumer,France,Organic,Electronics,ELE-039,1,219.09,EUR,0,10.53,False,Paid
OL-0003176,ORD-001887,19/02/2026,CUS-C-00310,Consumer,France,Email,Electronics,ELE-019,1,244.82,EUR,15,16.16,False,Paid
OL-0000785,ORD-000468,2026-05-28,CUS-B-00206,Corporate,Spain,Organic,Electronics,ELE-027,1,645.17,EUR,0,10.05,False,Pending
OL-0004058,ORD-002428,2026-03-06,CUS-S-00574,Small Business,France,Email,Electronics,ELE-001,1,610.05,EUR,15,11.19,False,Paid
OL-0001410,ORD-000846,19/06/2026,CUS-S-00513,Small Business,United States,Email,Electronics,ELE-027,1,752.64,USD,0,15.04,False,Paid
OL-0002538,ORD-001510,2026-03-25,CUS-C-00836,Consumer,France,Paid Search,Office,OFF-014,6,29.4,EUR,0,5.59,False,Paid
OL-0000155,ORD-000098,2026-04-11,,Small Business,Spain,Marketplace,Electronics,ELE-030,1,1100.27,EUR,15,14.34,False,Paid
OL-0003010,ORD-001789,2026-06-30,CUS-S-00303,Small Business,Germany,Paid Search,Electronics,ELE-009,1,218.42,EUR,20,11.46,False,Paid
OL-0001687,ORD-001008,05/05/2026,CUS-C-00920,Consumer,France,Email,Electronics,ELE-036,1,1145.21,EUR,10,12.86,False,Paid
OL-0002902,ORD-001726,2026-04-04,CUS-C-00693,Consumer,France,Social,Home,HOM-007,2,135.69,EUR,20,7.36,False,Paid
OL-0003038,ORD-001805,21/05/2026,CUS-C-01429,Consumer,Germany,Paid Search,Electronics,ELE-012,2,527.28,EUR,20,14.51,False,Paid
OL-0004722,ORD-002820,14/05/2026,CUS-C-00213,Consumer,France,Marketplace,Electronics,ELE-016,1,395.87,EUR,20,10.3,False,Paid
OL-0003864,ORD-002309,2026-04-30,CUS-B-00133,Corporate,United Kingdom,Organic,Home,HOM-035,1,172.19,GBP,15,6.68,False,Paid
OL-0002734,ORD-001632,2026-03-18,,Corporate,United Kingdom,Social,Office,OFF-009,1,67.19,GBP,0,3.43,False,Paid
OL-0001896,ORD-001128,13/01/2026,,Corporate,Germany,Marketplace,Home,HOM-028,1,328.03,EUR,0,8.4,False,Paid
OL-0005443,ORD-003254,2026-02-15,CUS-S-00191,Small Business,Germany,Social,Home,HOM-035,4,195.2,EUR,0,7.6,False,Pending
OL-0000570,ORD-000347,2026-04-08,,Consumer,Germany,Social,Electronics,ELE-040,2,324.82,EUR,15,16.71,False,Paid
OL-0001817,ORD-001083,2026-03-04,CUS-B-00075,Corporate,Spain,Email,Office,OFF-001,5,57.3,EUR,0,5.56,False,Paid
OL-0002066,ORD-001232,2026-02-24,,Small Business,Spain,Social,Home,HOM-027,4,113.46,EUR,0,9.57,False,Paid
OL-0000128,ORD-000078,2026-05-27,CUS-C-00362,Consumer,France,Paid Search,Office,OFF-028,5,25.44,EUR,25,5.62,False,Paid
OL-0003395,ORD-002019,2026-01-10,CUS-B-00149,Corporate,United Kingdom,Social,Office,OFF-007,2,34.7,GBP,15,3.84,False,Paid
OL-0003328,ORD-001978,2026-05-31,CUS-C-00082,Consumer,Spain,Paid Search,Electronics,ELE-023,1,510.12,EUR,15,12.55,False,Paid
OL-0004769,ORD-002849,2026-06-06,,Small Business,Spain,Marketplace,Home,HOM-002,1,208.08,EUR,10,7.37,False,Paid
OL-0002976,ORD-001768,2026-01-18,CUS-S-00540,Small Business,United Kingdom,Organic,Home,HOM-021,1,110.69,GBP,0,6.57,False,Paid
OL-0000981,ORD-000593,2026-03-05,CUS-C-00140,Consumer,France,Organic,Electronics,ELE-025,1,426.09,EUR,0,12.86,False,Paid
OL-0002301,ORD-001375,2026-05-27,,Small Business,Germany,Social,Office,OFF-036,3,20.73,EUR,0,5.16,False,Paid
OL-0000191,ORD-000117,26/02/2026,CUS-C-00074,Consumer,Germany,Email,Home,HOM-025,1,131.33,EUR,0,9.1,False,Paid
OL-0001140,ORD-000677,2026-05-07,,Consumer,United Kingdom,Email,Office,OFF-014,3,23.68,GBP,0,3.24,False,Paid
OL-0005089,ORD-003045,2026-04-19,CUS-S-00113,Small Business,France,Social,Office,OFF-019,5,15.74,EUR,0,4.42,False,Paid
OL-0000700,ORD-000421,19/06/2026,CUS-C-01114,Consumer,United Kingdom,Paid Search,Home,HOM-040,1,258.66,GBP,15,8.21,False,Paid
OL-0005730,ORD-003433,2026-02-13,,Consumer,Germany,Marketplace,Electronics,ELE-025,1,427.51,EUR,0,10.28,False,Paid
OL-0000607,ORD-000370,13/06/2026,CUS-C-00064,Consumer,France,Paid Search,Office,OFF-007,3,40.14,EUR,0,5.51,False,Paid
OL-0004277,ORD-002559,30/06/2026,,Consumer,Germany,Social,Home,HOM-016,1,283.35,EUR,0,9.61,False,Paid
OL-0000302,ORD-000184,2026-05-05,CUS-S-00060,Small Business,Spain,Email,Office,OFF-032,1,55.55,EUR,0,5.39,False,Paid
OL-0003421,ORD-002038,2026-01-10,CUS-C-01026,Consumer,Spain,Marketplace,Office,OFF-011,1,18.22,EUR,0,5.18,False,Paid
OL-0005776,ORD-003459,20/02/2026,CUS-C-01269,Consumer,Germany,Organic,Home,HOM-012,2,125.74,EUR,0,7.57,False,Paid
OL-0001061,ORD-000632,2026-06-02,CUS-S-00084,Small Business,United Kingdom,Social,Electronics,ELE-010,2,1024.73,GBP,15,13.93,False,Paid
OL-0002566,ORD-001527,23/03/2026,CUS-C-00269,Consumer,France,Organic,Electronics,ELE-035,1,462.11,EUR,20,10.23,False,Paid
OL-0000672,ORD-000406,2026-03-08,CUS-B-00121,Corporate,Spain,Organic,Home,HOM-037,1,133.86,EUR,0,8.7,False,Paid
OL-0001070,ORD-000639,2026-06-05,CUS-S-00581,Small Business,United States,Organic,Home,HOM-035,1,225.67,USD,0,11.01,False,Paid
OL-0002525,ORD-001502,2026-05-22,CUS-C-00892,Consumer,France,Organic,Home,HOM-035,2,199.77,EUR,0,7.08,False,Paid
OL-0002206,ORD-001319,2026-02-05,CUS-S-00600,Small Business,United Kingdom,Organic,Office,OFF-028,6,22.13,GBP,0,4.85,False,Paid
OL-0001244,ORD-000745,2026-04-27,CUS-C-01317,Consumer,United States,Social,Home,HOM-016,2,298.99,USD,0,7.04,False,Paid
OL-0000017,ORD-000008,05/01/2026,CUS-S-00419,Small Business,Spain,Email,Office,OFF-006,5,27.98,EUR,0,5.16,False,Paid
OL-0003121,ORD-001858,2026-06-07,,Corporate,Spain,Paid Search,Electronics,ELE-025,1,419.75,EUR,10,10.01,False,Paid
OL-0004725,ORD-002821,2026-01-17,CUS-C-01083,Consumer,Spain,Paid Search,Home,HOM-032,1,238.34,EUR,15,10.26,False,Paid
OL-0004643,ORD-002772,18/02/2026,CUS-S-00398,Small Business,France,Email,Home,HOM-027,1,117.78,EUR,0,7.63,False,Paid
OL-0004755,ORD-002837,2026-06-16,CUS-C-00551,Consumer,United Kingdom,Organic,Electronics,ELE-029,1,1005.88,GBP,0,10.02,False,Paid
